Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1,Cumulative Confidence 2
60,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9822,0.9822
60,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9847,0.9847
61,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9207,0.9207
61,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.8417,0.8417
61,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9389,0.9389
61,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.8917,0.8917
62,Is there an orange in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,False,['Yes'],yes,0.8886,0.8886
62,Is there an orange in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,False,['Yes'],yes,0.9804,0.9804
62,Is there an orange in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,False,['Yes'],yes,0.9944,0.9944
62,Is there an orange in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,False,['Yes'],yes,0.9968,0.9967
63,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9218,0.9218
63,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9566,0.9566
63,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9893,0.9893
63,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9871,0.9871
64,Is there a bottle in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.9111,0.9111
64,Is there a bottle in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.8722,0.8722
64,Is there a bottle in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.8932,0.8932
64,Is there a bottle in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.6618,0.6618
65,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.923,0.9229
65,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9262,0.9262
65,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9861,0.9861
65,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9857,0.9857
66,Is there a backpack in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7772,0.7772
66,Is there a backpack in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.8417,0.8417
66,Is there a backpack in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.5116,0.5116
66,Is there a backpack in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.6405,0.6405
67,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7745,0.7745
67,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9457,0.9457
67,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.989,0.989
67,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9871,0.9871
68,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9553,0.9553
68,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.5038,0.5038
68,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9552,0.9552
68,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9614,0.9614
69,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8417,0.8417
69,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.8614,0.8614
69,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.916,0.916
69,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.8397,0.8397
70,Is there a bus in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8221,0.8221
70,Is there a bus in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.6925,0.6925
70,Is there a bus in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9566,0.9566
70,Is there a bus in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9609,0.9609
71,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7956,0.7956
71,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9343,0.9343
71,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9828,0.9828
71,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9759,0.9759
72,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9086,0.9086
72,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9888,0.9888
72,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9936,0.9936
72,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9938,0.9938
73,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7878,0.7878
73,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9833,0.9833
73,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.994,0.994
73,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9925,0.9925
74,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8519,0.8518
74,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.8031,0.8031
74,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8056,0.8056
74,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9621,0.9621
75,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7956,0.7955
75,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9719,0.9719
75,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9857,0.9857
75,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9869,0.9869
76,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8104,0.8104
76,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8577,0.8577
76,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9263,0.9263
76,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9892,0.9892
77,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.831,0.831
77,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9585,0.9585
77,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9793,0.9793
77,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9678,0.9678
78,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9679,0.9679
78,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9793,0.9793
78,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9759,0.9759
78,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9793,0.9793
79,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9283,0.9283
79,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9869,0.9869
79,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9886,0.9886
79,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9845,0.9845
80,Is there a sandwich in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9457,0.9457
80,Is there a sandwich in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.7089,0.7088
80,Is there a sandwich in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8902,0.8902
80,Is there a sandwich in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9085,0.9085
81,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9124,0.9123
81,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9783,0.9783
81,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9552,0.9552
81,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9407,0.9407
82,Is there a hot dog in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9207,0.9207
82,Is there a hot dog in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.5427,0.5427
82,Is there a hot dog in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9045,0.9045
82,Is there a hot dog in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9433,0.9433
83,Is there a backpack in the image?,no,['Yes'],0.0,popular,Unknown,Stage 0,True,['No'],no,0.8887,0.8887
83,Is there a backpack in the image?,no,['Yes'],0.0,popular,Unknown,Stage 1,True,['No'],no,0.9457,0.9457
83,Is there a backpack in the image?,no,['Yes'],0.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8289,0.8289
83,Is there a backpack in the image?,no,['Yes'],0.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.7371,0.7371
84,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8519,0.8519
84,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.984,0.984
84,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9927,0.9927
84,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9929,0.9929
85,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8128,0.8127
85,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.989,0.989
85,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9944,0.9944
85,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9932,0.9932
86,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7634,0.7634
86,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.6688,0.6688
86,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9715,0.9715
86,Is there a car in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.989,0.989
87,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.769,0.769
87,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9828,0.9828
87,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9922,0.9922
87,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.994,0.994
88,Is there a frisbee in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7371,0.7371
88,Is there a frisbee in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.7799,0.7799
88,Is there a frisbee in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9841,0.9841
88,Is there a frisbee in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9869,0.9869
89,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8006,0.8006
89,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9503,0.9503
89,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9895,0.9895
89,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9875,0.9875
90,Is there a knife in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.7634,0.7634
90,Is there a knife in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.6548,0.6548
90,Is there a knife in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.7461,0.7461
90,Is there a knife in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.7548,0.7548
91,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7956,0.7956
91,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9906,0.9906
91,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9919,0.9919
91,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9895,0.9895
92,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8128,0.8128
92,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9879,0.9879
92,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9845,0.9845
92,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.985,0.985
93,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7772,0.7772
93,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9425,0.9425
93,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9724,0.9724
93,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9465,0.9465
94,Is there a cake in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8887,0.8887
94,Is there a cake in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9732,0.9732
94,Is there a cake in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9892,0.9892
94,Is there a cake in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9937,0.9937
95,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8198,0.8198
95,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9473,0.9473
95,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9903,0.9903
95,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9936,0.9936
96,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9466,0.9466
96,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9855,0.9855
96,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9907,0.9907
96,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9917,0.9917
97,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8633,0.8633
97,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.985,0.985
97,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.99,0.99
97,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9883,0.9883
98,Is there a remote in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,True,['No'],no,0.6653,0.6653
98,Is there a remote in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.6925,0.6925
98,Is there a remote in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,True,['No'],no,0.7904,0.7904
98,Is there a remote in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,True,['No'],no,0.769,0.769
99,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8221,0.8221
99,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9579,0.9579
99,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9473,0.9473
99,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9603,0.9603
100,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.793,0.793
100,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.8723,0.8723
100,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.5888,0.5888
100,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.808,0.808
101,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8596,0.8596
101,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9787,0.9787
101,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9885,0.9885
101,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9925,0.9925
102,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.769,0.769
102,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.6583,0.6583
102,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9416,0.9416
102,Is there a baseball glove in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9184,0.9184
103,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8669,0.8669
103,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9908,0.9908
103,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9936,0.9936
103,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.989,0.989
104,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9489,0.9489
104,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9457,0.9457
104,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9787,0.9787
104,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9808,0.9808
105,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8917,0.8917
105,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9823,0.9822
105,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.992,0.992
105,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.991,0.991
106,Is there a baseball bat in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7904,0.7904
106,Is there a baseball bat in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.5233,0.5233
106,Is there a baseball bat in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9111,0.9111
106,Is there a baseball bat in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9518,0.9518
107,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.884,0.884
107,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9763,0.9763
107,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.8856,0.8856
