Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1
33,"What kind of environment is depicted in the image?
Options: A: A historical site, B: A religious location, C: A residential area, D: A garden",A,['A'],1.0,coarse perception,image scene and topic,Stage 0,False,['A'],a,0.6648741961525513
33,"What kind of environment is depicted in the image?
Options: A: A historical site, B: A religious location, C: A residential area, D: A garden",A,['A'],1.0,coarse perception,image scene and topic,Stage 1,False,['A'],a,0.8937739134834839
33,"What kind of environment is depicted in the image?
Options: A: A historical site, B: A religious location, C: A residential area, D: A garden",A,['A'],1.0,coarse perception,image scene and topic,Stage 2,False,['A'],a,0.8456343413399292
33,"What kind of environment is depicted in the image?
Options: A: A historical site, B: A religious location, C: A residential area, D: A garden",A,['A'],1.0,coarse perception,image scene and topic,Stage 3,False,['A'],a,0.8806851507233215
34,"What is the dominant color in the image?
Options: A: Red, B: Blue, C: Green, D: Black",D,['C'],0.0,coarse perception,image scene and topic,Stage 0,False,['B'],b,0.6943317652748657
34,"What is the dominant color in the image?
Options: A: Red, B: Blue, C: Green, D: Black",D,['C'],0.0,coarse perception,image scene and topic,Stage 1,False,['B'],b,0.4881434739636017
34,"What is the dominant color in the image?
Options: A: Red, B: Blue, C: Green, D: Black",D,['C'],0.0,coarse perception,image scene and topic,Stage 2,False,['B'],b,0.4563096762703492
34,"What is the dominant color in the image?
Options: A: Red, B: Blue, C: Green, D: Black",D,['C'],0.0,coarse perception,image scene and topic,Stage 3,False,['B'],b,0.7766361237572266
35,"What is the dominant color in the image?
Options: A: White, B: Blue, C: Brown, D: Black",A,['A'],1.0,coarse perception,image scene and topic,Stage 0,False,['B'],b,0.9042367340134216
35,"What is the dominant color in the image?
Options: A: White, B: Blue, C: Brown, D: Black",A,['A'],1.0,coarse perception,image scene and topic,Stage 1,False,['B'],b,0.8125280142830444
35,"What is the dominant color in the image?
Options: A: White, B: Blue, C: Brown, D: Black",A,['A'],1.0,coarse perception,image scene and topic,Stage 2,False,['B'],b,0.6700974107788635
35,"What is the dominant color in the image?
Options: A: White, B: Blue, C: Brown, D: Black",A,['A'],1.0,coarse perception,image scene and topic,Stage 3,False,['B'],b,0.5648060442017152
36,"What is the overall scene depicted in this image?
Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",B,['B'],1.0,coarse perception,image scene and topic,Stage 0,True,['D'],d,0.5845145584152771
36,"What is the overall scene depicted in this image?
Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",B,['B'],1.0,coarse perception,image scene and topic,Stage 1,True,['B'],b,0.7007737756775452
36,"What is the overall scene depicted in this image?
Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",B,['B'],1.0,coarse perception,image scene and topic,Stage 2,True,['B'],b,0.9424067140625548
36,"What is the overall scene depicted in this image?
Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",B,['B'],1.0,coarse perception,image scene and topic,Stage 3,True,['B'],b,0.9653810263680056
37,"What is the predominant color in this image?
Options: A: Blue, B: White, C: Brown, D: Green",B,['C'],0.0,coarse perception,image scene and topic,Stage 0,True,['B'],b,0.530839741330011
37,"What is the predominant color in this image?
Options: A: Blue, B: White, C: Brown, D: Green",B,['C'],0.0,coarse perception,image scene and topic,Stage 1,True,['C'],c,0.7333843112991884
37,"What is the predominant color in this image?
Options: A: Blue, B: White, C: Brown, D: Green",B,['C'],0.0,coarse perception,image scene and topic,Stage 2,True,['C'],c,0.7996342779205872
37,"What is the predominant color in this image?
Options: A: Blue, B: White, C: Brown, D: Green",B,['C'],0.0,coarse perception,image scene and topic,Stage 3,True,['C'],c,0.8808997870491577
38,"Which of the following best describes the view from the deck?
Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",A,['A'],1.0,coarse perception,image scene and topic,Stage 0,True,['B'],b,0.8020334244774414
38,"Which of the following best describes the view from the deck?
Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",A,['A'],1.0,coarse perception,image scene and topic,Stage 1,True,['B'],b,0.8387677670525147
38,"Which of the following best describes the view from the deck?
Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",A,['A'],1.0,coarse perception,image scene and topic,Stage 2,True,['B'],b,0.6219432354973389
38,"Which of the following best describes the view from the deck?
Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",A,['A'],1.0,coarse perception,image scene and topic,Stage 3,True,['A'],a,0.3944709003971649
39,"What is the subject of the image?
Options: A: A person on stage playing guitar, B: A group of people playing music on stage, C: A group of people on stage playing guitars and singing, D: A group of people on stage playing music at night",B,['B'],1.0,coarse perception,image scene and topic,Stage 0,True,['C'],c,0.5897733570145203
39,"What is the subject of the image?
Options: A: A person on stage playing guitar, B: A group of people playing music on stage, C: A group of people on stage playing guitars and singing, D: A group of people on stage playing music at night",B,['B'],1.0,coarse perception,image scene and topic,Stage 1,True,['C'],c,0.6432393790291382
39,"What is the subject of the image?
Options: A: A person on stage playing guitar, B: A group of people playing music on stage, C: A group of people on stage playing guitars and singing, D: A group of people on stage playing music at night",B,['B'],1.0,coarse perception,image scene and topic,Stage 2,True,['B'],b,0.5534347892807556
39,"What is the subject of the image?
Options: A: A person on stage playing guitar, B: A group of people playing music on stage, C: A group of people on stage playing guitars and singing, D: A group of people on stage playing music at night",B,['B'],1.0,coarse perception,image scene and topic,Stage 3,True,['B'],b,0.4106601477669311
40,"What type of scene is depicted in this image?
Options: A: A workspace, B: A beach vacation, C: A tropical restaurant, D: A desert oasis",A,['C'],0.0,coarse perception,image scene and topic,Stage 0,True,['B'],b,0.38223597417341
40,"What type of scene is depicted in this image?
Options: A: A workspace, B: A beach vacation, C: A tropical restaurant, D: A desert oasis",A,['C'],0.0,coarse perception,image scene and topic,Stage 1,True,['C'],c,0.9683898092316224
40,"What type of scene is depicted in this image?
Options: A: A workspace, B: A beach vacation, C: A tropical restaurant, D: A desert oasis",A,['C'],0.0,coarse perception,image scene and topic,Stage 2,True,['C'],c,0.9299599529312684
40,"What type of scene is depicted in this image?
Options: A: A workspace, B: A beach vacation, C: A tropical restaurant, D: A desert oasis",A,['C'],0.0,coarse perception,image scene and topic,Stage 3,True,['C'],c,0.8750701547669006
41,"What is the general theme of this image?
Options: A: Candy buffet, B: Ice cream sundae, C: Yogurt containers, D: Fruit desserts",B,['B'],1.0,coarse perception,image scene and topic,Stage 0,True,['A'],a,0.4258644879864288
41,"What is the general theme of this image?
Options: A: Candy buffet, B: Ice cream sundae, C: Yogurt containers, D: Fruit desserts",B,['B'],1.0,coarse perception,image scene and topic,Stage 1,True,['A'],a,0.5120499135063721
41,"What is the general theme of this image?
Options: A: Candy buffet, B: Ice cream sundae, C: Yogurt containers, D: Fruit desserts",B,['B'],1.0,coarse perception,image scene and topic,Stage 2,True,['B'],b,0.4792175890015198
41,"What is the general theme of this image?
Options: A: Candy buffet, B: Ice cream sundae, C: Yogurt containers, D: Fruit desserts",B,['B'],1.0,coarse perception,image scene and topic,Stage 3,True,['D'],d,0.3117573262260987
42,"Which image shows the highest contrast?
Options: A: upper left, B: upper right, C: down left, D: down right",A,['C'],0.0,coarse perception,image style & quality,Stage 0,True,['A'],a,0.3977813721703125
42,"Which image shows the highest contrast?
Options: A: upper left, B: upper right, C: down left, D: down right",A,['C'],0.0,coarse perception,image style & quality,Stage 1,True,['B'],b,0.3564924896763398
42,"Which image shows the highest contrast?
Options: A: upper left, B: upper right, C: down left, D: down right",A,['C'],0.0,coarse perception,image style & quality,Stage 2,True,['B'],b,0.3398753405617309
42,"Which image shows the highest contrast?
Options: A: upper left, B: upper right, C: down left, D: down right",A,['C'],0.0,coarse perception,image style & quality,Stage 3,True,['B'],b,0.3406979442642761
43,"Based on the image, which statement best describes the likely purpose of the setting?
Options: A: A photoshoot for greeting cards, B: A scientific research site, C: A festive celebration, D: A picnic spot for a group of people",A,['A'],1.0,coarse perception,image scene and topic,Stage 0,True,['C'],c,0.8125332594917847
43,"Based on the image, which statement best describes the likely purpose of the setting?
Options: A: A photoshoot for greeting cards, B: A scientific research site, C: A festive celebration, D: A picnic spot for a group of people",A,['A'],1.0,coarse perception,image scene and topic,Stage 1,True,['A'],a,0.4556751550243927
43,"Based on the image, which statement best describes the likely purpose of the setting?
Options: A: A photoshoot for greeting cards, B: A scientific research site, C: A festive celebration, D: A picnic spot for a group of people",A,['A'],1.0,coarse perception,image scene and topic,Stage 2,True,['C'],c,0.9141474963234496
43,"Based on the image, which statement best describes the likely purpose of the setting?
Options: A: A photoshoot for greeting cards, B: A scientific research site, C: A festive celebration, D: A picnic spot for a group of people",A,['A'],1.0,coarse perception,image scene and topic,Stage 3,True,['C'],c,0.9760330916451052
44,"What kind of sport is being played in this image?
Options: A: Soccer, B: Basketball, C: Football (American), D: Rugby",D,['C'],0.0,coarse perception,image scene and topic,Stage 0,True,['A'],a,0.5678712130592897
44,"What kind of sport is being played in this image?
Options: A: Soccer, B: Basketball, C: Football (American), D: Rugby",D,['C'],0.0,coarse perception,image scene and topic,Stage 1,True,['A'],a,0.4251406789825989
44,"What kind of sport is being played in this image?
Options: A: Soccer, B: Basketball, C: Football (American), D: Rugby",D,['C'],0.0,coarse perception,image scene and topic,Stage 2,True,['C'],c,0.4895365835236145
44,"What kind of sport is being played in this image?
Options: A: Soccer, B: Basketball, C: Football (American), D: Rugby",D,['C'],0.0,coarse perception,image scene and topic,Stage 3,True,['C'],c,0.9038708210991456
