Doc ID,Question,Answer,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Text Output,Cumulative Confidences
61,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9538832903908324]
61,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9045718909309935]
62,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['Yes'],[0.8886278868721558]
62,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.981285572152002]
62,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9935865999268128]
62,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9967653752373292]
63,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.922964334587915]
63,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.954573094944818]
63,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9882760644959044]
63,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9929558039711548]
64,Is there a bottle in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.9135925770805908]
64,Is there a bottle in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.8916705251740051]
64,Is there a bottle in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.8901645542191101]
64,Is there a bottle in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.6824617982910706]
65,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9240713716553284]
65,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.924043595890863]
65,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9861138464020326]
65,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9901068211601808]
66,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7799028159187866]
66,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.847851574520929]
66,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.5038084984825684]
66,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.6824778319405151]
67,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7744852901505066]
67,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9464945794151856]
67,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9887880683945252]
67,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9921465517090394]
68,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.955945372681482]
68,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.5116056800888611]
68,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9602266551064088]
68,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9531222582863405]
69,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8417417408035828]
69,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.8632805944489075]
69,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9207134247826172]
69,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.8438231349991394]
70,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8221061230705811]
70,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.6858386398361755]
70,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9545857311295104]
70,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9744014144943788]
71,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7955697775887085]
71,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9333370924995972]
71,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9832894803093508]
71,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9735852480934694]
72,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9085676671074464]
72,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9886387587593628]
72,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.993391513924463]
72,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9956523777054384]
73,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7904409767197205]
73,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.982525944809778]
73,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9936843515442444]
73,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9958431125687196]
74,Is there a dining table in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8518612385796143]
74,Is there a dining table in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.8030805588768555]
74,Is there a dining table in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.7981173397110535]
74,Is there a dining table in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9503751398132874]
75,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7955561281250549]
75,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9727789760635926]
75,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9865354896591736]
75,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9863298536346986]
76,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8079745174454285]
76,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.857700526814325]
76,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.8976415992783142]
76,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9896538854645324]
77,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8310480118797852]
77,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9597039223717284]
77,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9827824235962463]
77,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9751588703201844]
78,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.967378795246942]
78,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9786710144089296]
78,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.976619064907892]
78,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9710822106407716]
79,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9283405543373656]
79,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.987727165322168]
79,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9879127145813538]
79,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9869368673370912]
80,Is there a sandwich in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9457370043800905]
80,Is there a sandwich in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.7023629547165465]
80,Is there a sandwich in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.8632831574486328]
80,Is there a sandwich in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9160293341682983]
81,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.913593888382776]
81,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9796178937958314]
81,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9510682226227356]
81,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.96532279263006]
82,Is there a hot dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9218487740562988]
82,Is there a hot dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.5466195345924927]
82,Is there a hot dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.8704788685844971]
82,Is there a hot dog in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9059004188583925]
83,Is there a backpack in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 0,['No'],[0.8902150989578796]
83,Is there a backpack in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 1,['No'],[0.945745051007135]
83,Is there a backpack in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 2,['Yes'],[0.7878511549042297]
83,Is there a backpack in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 3,['Yes'],[0.8244000674294067]
84,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8538493515060974]
84,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9838003517197206]
84,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9928300977753236]
84,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9921372533844544]
85,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8127568365143372]
85,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.98947411785589]
85,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.994838059048517]
85,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9886409045265748]
86,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7605541945503784]
86,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.7340555788086488]
86,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9719616175697876]
86,Is there a car in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9805527330444886]
87,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7689810992287232]
87,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.983313262562616]
87,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9931855202721191]
87,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9964483977364136]
88,Is there a frisbee in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7400826216744019]
88,Is there a frisbee in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7400826216744019]
88,Is there a frisbee in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7400826216744019]
88,Is there a frisbee in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.7340294123695924]
89,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.800584614376886]
89,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9495915175484252]
89,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.99010568867193]
89,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9893109799431398]
90,Is there a knife in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.7634038330124451]
90,Is there a knife in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.6369502545403076]
90,Is there a knife in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.7216577530907228]
90,Is there a knife in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.9525144697235656]
91,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7955796719597412]
91,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9896457196281984]
91,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.990843951802118]
91,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9899460674332214]
92,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8104157448814941]
92,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9887987972305848]
92,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.984472930531366]
92,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.987691342930658]
93,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7772156597183777]
93,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9424526692436768]
93,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9715242982910708]
93,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.966865122418268]
94,Is there a cake in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8886867762611939]
94,Is there a cake in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9710831047104432]
94,Is there a cake in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9896484018372133]
94,Is there a cake in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9925199748085572]
95,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8174861670540405]
95,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9432682395981384]
95,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9894856215523316]
95,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9920359254883364]
96,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9465570450829102]
96,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9847792984055116]
96,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.990265429119928]
96,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9920382500694824]
97,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.863293469052179]
97,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9858984948204592]
97,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.989953339199884]
97,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9952238203095032]
98,Is there a remote in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.6618351341293884]
98,Is there a remote in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['Yes'],[0.7744821311043335]
98,Is there a remote in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.7605266572044922]
98,Is there a remote in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.8917196394013001]
99,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8221006990479065]
99,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.955927848915918]
99,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9481093288467956]
99,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9805518985794618]
100,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7929975391434265]
100,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.8669564128922058]
100,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.6150102616356445]
100,Is there a handbag in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.8127686382340027]
101,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8595777154968811]
101,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9796336890266968]
101,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9896476865814758]
101,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9966102243469788]
102,Is there a baseball glove in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7689994574593141]
102,Is there a baseball glove in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.6477281452225281]
102,Is there a baseball glove in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9160467983292176]
102,Is there a baseball glove in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9637408853577212]
103,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8651270271347595]
103,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9905521870659424]
103,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9957144857452944]
103,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9947614074753358]
104,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9481140972183776]
104,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9441208244370056]
104,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.976257622341974]
104,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.983029067616327]
105,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8902201653526856]
105,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9802420736359192]
105,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9920367003487184]
105,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9912639857338502]
106,Is there a baseball bat in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7878302932785584]
